acousticness,danceability,duration_ms,energy,instrumentalness,keis,liveness,loudness,mode,speechiness,tempo,time_signature,valence,song_title,artist,Hit
0.0927,0.587,277573,0.622,0.000636,4,0.2,-5.535,1,0.0303,107.943,4,0.231,Need You Now,lady antebellum,1
0.446,0.593,218840,0.639,0,1,0.0998,-5.826,1,0.0307,142.881,4,0.332,Just A Kiss,lady antebellum,1
0.163,0.656,256013,0.786,5.99E-05,3,0.124,-4.451,1,0.034,113.963,4,0.378,I Run To You,lady antebellum,1
0.12,0.851,237200,0.806,1.39E-06,4,0.122,-4.618,1,0.0788,119.002,4,0.769,Poker Face,Lady Gaga,0
0.0745,0.696,211364,0.503,0,8,0.0869,-4.842,1,0.0356,99.977,4,0.539,The Cure,Lady Gaga,0
0.108,0.847,237200,0.739,0,8,0.0805,-7.111,0,0.0771,118.995,4,0.791,Poker Face,lady gaga,1
0.00631,0.892,216347,0.641,3.15E-06,6,0.31,-5.658,0,0.0634,105.059,4,0.835,LoveGame,lady gaga,1
0.12,0.758,208320,0.688,0,5,0.0904,-3.918,0,0.0478,114.93,4,0.357,Paparazzi,lady gaga,1
0.00107,0.561,307893,0.923,1.54E-05,5,0.159,-3.409,1,0.061,135.001,4,0.415,Hair,lady gaga,1
0.0335,0.818,241933,0.732,4.95E-05,1,0.19,-4.474,0,0.0334,119.002,4,0.679,Just Dance,lady gaga,1
0.00748,0.827,220627,0.821,0.0015,3,0.115,-5.864,1,0.0419,122.017,4,0.684,Telephone,lady gaga,1
0.0262,0.814,233720,0.881,0,5,0.0943,-4.32,0,0.0645,121.014,4,0.761,Venus,lady gaga,1
0.437,0.665,205280,0.424,0,0,0.107,-7.838,1,0.0444,129.911,4,0.134,Million Reasons,lady gaga,1
0.00631,0.892,216347,0.641,3.15E-06,6,0.31,-5.658,0,0.0634,105.059,4,0.835,LoveGame,lady gaga,1
0.108,0.847,237200,0.739,0,8,0.0805,-7.111,0,0.0771,118.995,4,0.791,Poker Face,lady gaga,1
0.00364,0.689,348853,0.888,0.000459,11,0.331,-5.208,0,0.0847,127.05,4,0.685,Alejandro,lady gaga,1
0.0299,0.667,212493,0.771,1.16E-06,7,0.0998,-4.269,0,0.052,139.951,4,0.688,Applause,lady gaga,1
0.0335,0.818,241933,0.732,4.95E-05,1,0.19,-4.474,0,0.0334,119.002,4,0.679,Just Dance,lady gaga,1
0.00305,0.697,294573,0.921,3.65E-05,0,0.0831,-3.75,1,0.0391,118.99,4,0.721,Bad Romance,lady gaga,1
0.000391,0.583,320587,0.77,0.00993,9,0.109,-6.433,1,0.0401,127.973,4,0.401,The Edge Of Glory,lady gaga,1
0.141,0.661,196615,0.531,0,7,0.136,-10.113,0,0.548,93.287,5,0.657,Queen's Speech 4,Lady Leshurr,0
0.00254,0.812,237320,0.554,0.698,7,0.0558,-10.978,1,0.0567,123.289,4,0.786,White Horse,Laid Back,0
0.0587,0.571,264653,0.634,1.42E-06,1,0.121,-6.796,0,0.0327,111.969,4,0.237,Summertime Sadness,lana del rey,1
0.0701,0.565,265427,0.656,2.25E-06,1,0.123,-6.806,0,0.0329,111.977,4,0.23,Summertime Sadness,lana del rey,1
0.19,0.63,348742,0.671,0.753,6,0.466,-7.727,0,0.0602,96.478,4,0.142,Don't Mean A Thing,Lapalux,0
0.0326,0.37,235227,0.723,0,0,0.0982,-4.774,1,0.0364,149.923,4,0.117,Come Alive (Dry Bones),Lauren Daigle,0
0.717,0.384,187824,0.355,0,2,0.0907,-6.329,1,0.0353,146.509,4,0.265,Deja Vu,lauren duski,1
0.535,0.752,197437,0.505,2.55E-06,9,-7.621,0.104,1,0.253,91.97,4,0.419,I Like Me Better,Lauv,1
0.535,0.752,197437,0.505,2.55E-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,I Like Me Better,Lauv,1
0.148,0.701,462267,0.788,0.625,2,0.0977,-5.611,1,0.0425,142.584,4,0.794,All My Friends,LCD Soundsystem,0
0.0126,0.6,588520,0.811,0.05,8,0.969,-10.199,0,0.102,100.894,4,0.372,dance yrself clean - live at madison square garden,LCD Soundsystem,0
0.0242,0.735,214347,0.759,0.185,1,0.0966,-6.914,0,0.0449,109.982,4,0.763,C O O L - Radio Edit,Le Youth,0
0.176,0.599,215933,0.846,0,6,0.0496,-5.991,0,0.0457,97.87,4,0.506,Can't Fight The Moonlight,leann rimes,1
0.403,0.628,215507,0.834,0,6,0.051,-6.341,0,0.0497,97.865,4,0.626,I Need You,leann rimes,1
0.0803,0.664,472013,0.727,0.000253,0,0.38,-8.738,1,0.263,77.92,4,0.527,Disco Devil,"Lee ""Scratch"" Perry",0
0.0524,0.416,294533,0.446,0,7,0.0891,-9.557,0,0.0291,151.328,4,0.278,I Hope You Dance,lee ann womack,1
0.0119,0.638,224293,0.722,0.00808,9,0.189,-6.177,1,0.0332,103.017,4,0.469,Hard To Love,lee brice,1
0.901,0.368,428973,0.14,0.874,0,0.0688,-15.005,0,0.045,61.758,4,0.172,I Remember Clifford,Lee Morgan,0
0.000483,0.286,242653,0.694,0.00252,6,0.0773,-7.481,1,0.0335,169.904,4,0.411,Neptune,Lemonade,0
0.394,0.413,265533,0.829,0,4,0.108,-11.111,1,0.529,191.477,4,0.677,Steal My Sunshine,len,1
0.0186,0.554,228933,0.82,4.91E-05,2,0.161,-5.035,1,0.0296,79.155,4,0.755,Again,lenny kravitz,1
0.456,0.514,215613,0.453,0.000181,6,0.178,-7.062,1,0.0267,75.548,4,0.532,Coming Home,Leon Bridges,0
0.461,0.427,206387,0.465,5.52E-05,6,0.154,-6.595,1,0.0291,112.137,3,0.462,Coming Home,Leon Bridges,0
0.689,0.658,238560,0.179,0,8,0.17,-10.866,1,0.0448,128.128,4,0.197,River,Leon Bridges,0
0.269,0.575,302987,0.641,0.0121,6,0.211,-8.105,0,0.0325,91.714,4,0.901,I Want'a Do Something Freaky To You,Leon Haywood,0
0.166,0.642,262293,0.666,0,5,0.146,-5.29,1,0.0333,104.038,4,0.195,Bleeding Love,leona lewis,1
0.512,0.584,234173,0.7,2.43E-05,6,0.13,-4.251,1,0.0506,163.953,4,0.549,Better In Time,leona lewis,1
0.11,0.589,382733,0.616,0.204,5,0.0721,-9.475,0,0.0312,96.616,4,0.869,Give Me The Sunshine,Leo's Sunshipp,0
0.0152,0.814,234640,0.83,0.36,10,0.0899,-5.766,0,0.0822,124.998,4,0.287,Talk About,Les Sins,0
0.403,0.683,142333,0.71,0,9,0.086,-7.445,1,0.114,128.181,4,0.93,It's My Party,Lesley Gore,0
0.0669,0.832,187585,0.854,0,2,0.0802,-4.92,1,0.296,136.213,4,0.583,I Win,Lethal Bizzle,0
0.0227,0.726,335609,0.929,0.379,0,0.924,-7.146,0,0.0771,123.036,4,0.706,Best Thing About,Lex Luca,0
0.246,0.869,204502,0.485,0,6,-5.595,0.0765,1,0.0545,106.028,4,0.527,Strip That Down,Liam Payne,1
0.221,0.87,204502,0.488,0,6,0.0767,-5.586,1,0.0537,106.008,4,0.519,Strip That Down,liam payne,1
4.44E-05,0.441,203640,0.949,0,3,0.237,-2.248,1,0.0574,130.817,4,0.485,First Time,lifehouse,1
0.115,0.458,195493,0.428,0,7,0.161,-7.835,1,0.0268,139.9,3,0.363,You And Me,lifehouse,1
0.000983,0.531,216067,0.855,0,1,0.0716,-4.95,1,0.0352,124.578,4,0.424,Hanging By A Moment,lifehouse,1
0.0109,0.816,179865,0.747,0.756,3,0.0811,-8.066,1,0.0711,119.98,4,0.144,What Time Is Love (Live at SSL mix),Lifelike,0
0.383,0.801,141926,0.243,0.897,6,0.126,-15.05,1,0.0934,120.995,4,0.446,Yes Indeed,Lil Baby & Drake,1
0.114,0.858,290836,0.697,0,2,0.224,-5.361,1,0.23,98.012,4,0.365,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),Lil Dicky,0
0.0119,0.867,225319,0.432,0,7,0.069,-7.466,1,0.188,94.017,4,0.88,Sunshine,lil' flip,1
0.0541,0.675,260600,0.501,0,10,0.429,-6.183,1,0.22,139.861,4,0.532,Lovers And Friends,lil jon,1
0.00647,0.835,274387,0.757,0,8,0.29,-5.029,0,0.23,82.038,4,0.626,Snap Yo Fingers,lil jon,1
0.0312,0.503,311600,0.638,0,1,0.122,-5.851,1,0.132,108.322,4,0.196,Get Low,lil jon,1
0.126,0.862,334414,0.488,0.00018,2,0.301,-7.914,1,0.275,92.965,4,0.57,Magic Stick,lil' kim,1
0.239,0.936,124056,0.523,0,5,0.117,-6.71,1,0.0597,119.889,4,0.699,Gucci Gang,lil pump,1
0.239,0.936,124056,0.523,0,5,0.117,-6.71,1,0.0597,119.889,4,0.699,Gucci Gang,Lil Pump,1
0.00271,0.908,237293,0.513,0,2,0.141,-5.318,1,0.0973,130.047,4,0.256,Traffic,Lil Reese,0
0.00264,0.732,182707,0.75,0,11,-6.366,0.109,0,0.231,155.096,4,0.401,XO TOUR Llif3,Lil Uzi Vert,1
0.617,0.703,221747,0.757,0,1,0.106,-3.612,1,0.05,82.008,4,0.696,The Way Life Goes,lil uzi vert,1
0.617,0.703,221747,0.757,0,1,0.106,-3.612,1,0.05,82.008,4,0.696,The Way Life Goes,lil uzi vert,1
0.069,0.843,163944,0.359,0,0,0.12,-7.417,1,0.461,81.987,4,0.156,You Was Right,lil uzi vert,1
0.00264,0.732,182707,0.75,0,11,0.109,-6.366,0,0.231,155.096,4,0.401,XO TOUR Llif3,lil uzi vert,1
0.0224,0.634,221960,0.609,0,6,0.099,-8.982,1,0.172,83.021,4,0.659,Kush,Lil Wayne,0
0.0656,0.828,299333,0.433,0.000876,0,0.122,-9.716,1,0.199,148.073,4,0.446,Lollipop,Lil Wayne,0
0.248,0.916,286907,0.568,0,6,0.081,-5.358,1,0.13,112.009,5,0.954,Mrs. Officer,lil wayne,1
0.000188,0.673,244387,0.637,5.10E-05,11,0.0698,-6.658,1,0.0513,153.972,4,0.273,How To Love,lil wayne,1
0.248,0.916,286907,0.568,0,6,0.081,-5.358,1,0.13,112.009,5,0.954,Mrs. Officer,lil wayne,1
0.0527,0.679,221840,0.684,0.000895,6,0.177,-8.559,1,0.278,151.748,4,0.755,A Milli,lil wayne,1
0.0664,0.695,211400,0.811,0,0,0.199,-5.227,1,0.323,149.849,4,0.401,What's Wrong With Them,lil wayne,1
0.000683,0.377,248587,0.738,0,2,0.319,-5.32,1,0.311,80.846,4,0.57,6 Foot 7 Foot,lil wayne,1
0.0349,0.564,271947,0.846,0,3,0.688,-4.402,0,0.328,152.033,4,0.528,Right Above It,lil wayne,1
0.014,0.675,255280,0.633,0,8,0.108,-6.428,0,0.0327,124.93,4,0.501,Love Me,lil wayne,1
0.0656,0.828,299333,0.433,0.000876,0,0.122,-9.716,1,0.199,148.073,4,0.44,Lollipop,lil wayne,1
0.00199,0.442,244627,0.638,0,7,0.646,-5.053,1,0.26,82.206,4,0.706,Got Money,lil wayne,1
0.0851,0.836,222973,0.64,0,5,0.13,-5.628,1,0.142,127.947,4,0.816,No Worries,lil wayne,1
0.000186,0.464,307360,0.827,0,8,0.238,-5.176,1,0.0943,99.456,5,0.0675,She Will,lil wayne,1
0.0123,0.469,263547,0.73,0,6,0.408,-4.846,1,0.267,80.682,4,0.333,Fireman,lil' wayne,1
0.0541,0.736,284600,0.549,0,8,0.109,-6.58,1,0.129,142.064,4,0.272,Tapout,"lil wayne, birdman, future, mack maine, nicki minaj",1
0.255,0.502,243491,0.786,0,9,0.65,-4.378,0,0.317,169.021,4,0.739,Sucker For Pain,"lil wayne, wiz khalifa",1
0.255,0.502,243491,0.786,0,9,0.65,-4.378,0,0.317,169.021,4,0.739,Sucker For Pain,"lil wayne, wiz khalifa",1
0.366,0.762,243270,0.476,0,0,0.103,-12.686,1,0.114,130.007,4,0.367,One Night,Lil Yachty,0
0.17,0.466,183484,0.72,0,9,0.315,-6.105,1,0.348,139.87,4,0.393,Now I Do What I Want,Lil Zay Poppin,0
0.141,0.615,203067,0.403,0,0,0.0706,-17.264,1,0.102,80.171,4,0.707,Fog On the Tyne,Lindisfarne,0
0.00388,0.492,186867,0.797,0,11,0.466,-4.666,1,0.0388,79.513,4,0.533,Ultimate,Lindsay Lohan,0
0.0046,0.496,185587,0.863,0,9,0.639,-4.153,1,0.0381,110.018,4,0.243,Numb,linkin park,1
0.0103,0.542,216933,0.853,0,3,0.108,-6.407,0,0.0498,105.256,4,0.37,In The End,linkin park,1
0.00479,0.534,290360,0.393,0.0107,11,0.107,-7.813,1,0.0292,110.007,4,0.0641,Shadow Of The Day,linkin park,1
0.0415,0.487,231680,0.961,1.15E-06,4,0.553,-4.139,1,0.132,170.005,4,0.323,Waiting For The End,linkin park,1
0.0141,0.623,205613,0.93,1.64E-06,5,0.138,-5.285,1,0.0324,120.119,4,0.287,What I've Done,linkin park,1
0.0198,0.471,200457,0.791,0,5,0.232,-3.373,0,0.238,188.36,4,0.507,Almost Like Praying,lin-manuel miranda,1
0.138,0.667,250707,0.658,0.00685,6,0.602,-7.71,1,0.0756,91.98,4,0.36,Treat Me Like Fire,LION BABE,0
0.0114,0.682,319760,0.78,0.735,7,0.0862,-9.948,1,0.0538,115.564,4,0.334,Cavern,Liquid Liquid,0
0.00129,0.494,169027,0.946,0,4,0.398,-2.757,1,0.0637,103.408,4,0.713,My Own Worst Enemy,Lit,0
0.234,0.674,167200,0.706,7.98E-05,8,0.0958,-4.824,1,0.0586,160.023,4,0.962,Happy People,Little Big Town,0
0.843,0.506,193320,0.219,0,0,0.112,-10.18,1,0.0317,173.799,3,0.362,Girl Crush,little big town,1
0.0771,0.709,225253,0.782,4.71E-06,7,0.302,-3.526,0,0.0469,102.032,4,0.706,No More Sad Songs (feat. Machine Gun Kelly),Little Mix,0
0.259,0.534,249813,0.642,0,9,0.29,-3.971,1,0.0504,92.963,4,0.139,Secret Love Song,Little Mix,0
0.032,0.607,213307,0.718,0,4,0.403,-4.095,1,0.0978,101.821,4,0.521,Touch,Little Mix,0
0.0273,0.487,208360,0.759,0,11,0.165,-4.849,1,0.0405,80.958,4,0.238,Why Can't I?,Liz Phair,0
0.218,0.646,287000,0.812,0,6,0.299,-3.932,1,0.254,95.014,4,0.694,Luv U Better,ll cool j,1
0.107,0.565,273133,0.873,0,5,0.332,-5.906,0,0.434,130.422,5,0.755,You,lloyd,1
0.133,0.825,208500,0.909,0,5,0.0508,-4.009,0,0.267,128.003,4,0.625,Get It Shawty,lloyd,1
0.0246,0.752,263360,0.727,0,5,0.272,-4.161,0,0.16,130.015,4,0.361,Party Rock Anthem,lmfao,1
0.115,0.698,199480,0.875,0,7,0.166,-4.164,1,0.322,129.986,4,0.734,Sexy And I Know It,lmfao,1
0.186,0.56,209840,0.78,0,1,0.364,-5.164,1,0.0459,160.052,4,0.466,Ain't Always Pretty,Logan Mize,0
0.56,0.622,250200,0.593,0,5,0.175,-7.755,0,0.0414,100.048,4,0.361,1-800-273-8255,Logic,0
0.0453,0.806,218280,0.696,5.71E-06,11,0.0785,-5.109,1,0.0502,127.023,4,0.131,Alright,Logic,0
0.57,0.629,250173,0.572,0,5,-7.733,0.192,0,0.0387,100.015,4,0.386,1-800-273-8255,Logic,1
0.57,0.629,250173,0.572,0,5,0.192,-7.733,0,0.0387,100.015,4,0.386,1-800-273-8255,logic,1
0.57,0.629,250173,0.572,0,5,0.192,-7.733,0,0.0387,100.015,4,0.386,1-800-273-8255,logic,1
0.61,0.377,253373,0.395,0,3,0.295,-8.622,1,0.0332,133.296,4,0.221,I'm Already There,lonestar,1
0.0381,0.552,223933,0.808,0,5,0.312,-5.569,1,0.0444,102.87,4,0.463,My Front Porch Looking In,lonestar,1
0.247,0.557,239987,0.553,0,1,0.125,-7.954,1,0.0319,139.821,4,0.253,Amazed,lonestar,1
0.101,0.867,191240,0.487,0,5,0.148,-5.872,1,0.0777,101.959,4,0.777,High Without Your Love,Loote,0
0.0476,0.723,418880,0.755,0.00147,10,0.469,-9.381,1,0.0576,97.195,4,0.573,Thinking of You,Lord Echo,0
0.97,0.549,206933,0.371,0.132,2,0.639,-9.56,1,0.0378,87.024,3,0.117,The Night We Met,Lord Huron,0
8.80E-06,0.399,267209,0.877,0.358,11,0.677,-5.418,0,0.0804,112.351,3,0.254,Manufactured Existence,Lord of War,0
0.0175,0.764,198907,0.547,0.000161,0,0.23,-8.6,1,0.0576,89.993,4,0.404,Tennis Court,Lorde,0
0.17,0.68,193059,0.584,0,6,0.25,-7.44,1,0.127,100.025,4,0.396,Team,lorde,1
0.115,0.584,190187,0.346,0,7,0.137,-12.975,1,0.157,84.79,4,0.355,Royals,lorde,1
6.56E-05,0.387,300000,0.967,0.226,5,0.337,-3.335,0,0.128,129.904,4,0.0536,FVNERAL MOON,Lorna Shore,0
0.422,0.927,249382,0.721,4.36E-05,8,0.0422,-12.561,1,0.0908,103.018,4,0.966,Macarena,Los Del Rio,0
0.378,0.664,227347,0.862,4.19E-06,6,0.0824,-5.403,1,0.0679,91.91,4,0.782,Heaven,los lonely boys,1
0.0969,0.595,198400,0.975,0,8,0.102,-2.339,0,0.364,150.001,4,0.183,Phone Down - Dodge & Fuski Remix,Lost Kings,0
0.00363,0.743,259889,0.889,0.143,10,0.383,-5.567,1,0.0409,103.963,4,0.186,Quit You - Wuki Remix,Lost Kings,0
0.103,0.622,220293,0.807,0,5,0.306,-6.752,0,0.408,174.06,4,0.892,Mambo No. 5 (A Little Bit Of...),lou bega,1
0.967,0.539,294667,0.0678,0.168,0,0.114,-18.039,1,0.0468,124.105,4,0.257,Autumn Nocturne,Lou Donaldson,0
0.371,0.837,245581,0.492,0.0401,0,0.102,-7.792,1,0.354,85.951,4,0.407,It's Strange (feat. K.Flay),Louis The Child,0
0.379,0.534,225933,0.508,0,2,0.0867,-7.085,1,0.0322,153.947,4,0.407,Love Wins,Love and Theft,0
0.252,0.782,270867,0.76,0,1,0.102,-5.705,1,0.127,177.82,4,0.161,Move B***h,ludacris,1
0.119,0.711,290760,0.843,0,5,0.225,-6.12,0,0.393,145.989,4,0.683,Splash Waterfalls,ludacris,1
0.177,0.571,230613,0.613,0,1,0.216,-6.836,1,0.252,83.317,4,0.583,Money Maker,ludacris,1
0.358,0.745,213760,0.841,0,6,0.111,-4.774,1,0.357,97.909,4,0.767,Stand Up,ludacris,1
0.00293,0.56,201587,0.494,0,1,0.219,-6.935,1,0.111,144.004,4,0.372,How Low,ludacris,1
0.165,0.753,257147,0.632,0.000215,2,0.143,-6.962,0,0.0793,131.941,4,0.784,Roll Out (My Business),ludacris,1
0.171,0.914,275907,0.813,0,9,0.124,-3.607,1,0.163,140.089,4,0.962,What's Your Fantasy,ludacris,1
0.951,0.173,649415,0.0619,0.526,5,0.132,-20.788,1,0.0466,72.695,4,0.0886,"String Quintet in C Major, Op. 29: II. Adagio molto espressivo",Ludwig van Beethoven,0
0.229,0.694,228827,0.815,0,2,-4.328,0.0924,1,0.12,88.931,4,0.813,Despacito - Remix,Luis Fonsi,1
0.209,0.66,228200,0.786,0,2,-4.757,0.112,1,0.17,177.833,4,0.846,Despacito (Featuring Daddy Yankee),Luis Fonsi,1
0.222,0.63,228827,0.815,0,2,0.091,-4.265,1,0.152,88.357,4,0.813,Despacito,luis fonsi,1
0.222,0.63,228827,0.815,0,2,0.091,-4.265,1,0.152,88.357,4,0.813,Despacito,luis fonsi,1
0.313,0.728,237300,0.489,0,10,0.386,-5.868,1,0.0611,119.816,4,0.316,7 Years,lukas graham,1
0.257,0.581,239413,0.691,0,9,0.11,-5.33,1,0.0333,137.985,4,0.299,Do I,luke bryan,1
0.0628,0.659,190187,0.748,0,7,0.139,-2.902,1,0.0509,110.021,4,0.897,That's My Kind Of Night,luke bryan,1
0.178,0.558,213547,0.872,0,9,0.173,-4.401,1,0.0449,143.971,4,0.472,Drunk On You,luke bryan,1
0.034,0.521,234800,0.811,0,7,0.169,-4.014,1,0.0422,144.021,4,0.426,Crash My Party,luke bryan,1
0.0275,0.616,219973,0.728,0,9,0.228,-4.02,0,0.0278,111.934,4,0.375,I Don't Want This Night To End,luke bryan,1
0.0165,0.443,223800,0.804,2.89E-06,10,0.181,-6.432,1,0.0406,151.928,4,0.437,Hurricane,Luke Combs,0
0.00585,0.544,221800,0.781,0,6,0.191,-6.16,0,0.0311,144.075,4,0.527,One Number Away,Luke Combs,1
0.0153,0.464,222533,0.813,0,10,0.254,-6.185,1,0.0416,75.975,4,0.516,Hurricane,luke combs,1
0.859,0.606,201333,0.411,0.00247,1,0.252,-11.765,1,0.0316,117.819,4,0.234,Don't Say,Lullanas,0
0.0391,0.811,184907,0.657,0.712,6,0.0798,-6.197,1,0.362,199.958,4,0.777,"Never Leave You - Uh Ooh, Uh Oooh!",lumidee,1
0.151,0.633,321627,0.85,0,5,0.0556,-5.915,0,0.344,97.933,4,0.761,HLM 3,Lunatic,0
0.00207,0.931,255844,0.606,0.461,1,0.092,-8.366,1,0.269,94.018,4,0.865,Purp Walk,Lunice,0
0.207,0.572,289000,0.822,0,11,0.359,-6.015,0,0.361,94.812,4,0.472,Superstar,lupe fiasco,1
0.0189,0.591,239613,0.889,0,7,0.155,-3.839,1,0.115,143.067,4,0.65,The Show Goes On,lupe fiasco,1
0.265,0.677,185613,0.778,0,6,0.247,-5.19,0,0.0291,97.97,4,0.335,Walk Away,LVNDSCAPE,0
0.475,0.599,228467,0.533,0.00153,9,0.235,-14.032,0,0.0472,122.262,4,0.609,I Follow Rivers,Lykke Li,0
0.365,0.312,222719,0.445,0.0038,11,0.13,-7.202,0,0.0305,97.967,4,0.308,No Rest For The Wicked,Lykke Li,0
0.0411,0.767,179240,0.912,0.402,1,0.0288,-1.157,1,0.054,144.084,4,0.496,Double Bubble Trouble,M.I.A.,0
0.0138,0.677,144280,0.905,0,6,0.219,-4.597,1,0.0721,89.988,4,0.742,Swords,M.I.A.,0
0.0277,0.457,203760,0.854,9.62E-05,2,0.731,-6.2,1,0.265,172.231,4,0.485,Paper Planes,m.i.a.,1
0.000103,0.498,322933,0.553,0.528,5,0.273,-6.193,1,0.0332,111.015,4,0.228,Kim & Jessie,M83,0
0.0161,0.526,241440,0.712,0,11,0.179,-6.525,0,0.0356,105.009,4,0.299,Midnight City,M83,0
0.0198,0.517,245013,0.491,1.31E-06,11,0.0786,-13.742,0,0.0341,104.996,4,0.331,Midnight City,M83,0
0.0301,0.226,247027,0.261,0.0677,2,0.0628,-11.276,1,0.0339,108.915,4,0.0795,Outro,M83,0
0.0329,0.162,247027,0.254,0.122,2,0.0631,-11.251,1,0.0359,108.943,4,0.0778,Outro,M83,0
0.000105,0.399,304907,0.761,0.0456,9,0.0757,-6.318,1,0.0334,140.084,4,0.244,We Own The Sky,M83,0
0.401,0.763,197495,0.671,1.16E-05,1,0.375,-4.029,0,0.1,120.06,4,0.608,Nights With You,MØ,0
0.0296,0.6,270427,0.931,7.10E-05,7,0.392,-4.647,1,0.0734,140.123,4,0.527,"Girls, Girls, Girls",Mötley Crüe,0
0.0565,0.78,236827,0.69,8.19E-05,1,0.0716,-4.958,0,0.0445,98.002,4,0.327,Case Of The Ex (Whatcha Gonna Do),Mýa,0
0.207,0.833,209490,0.677,3.92E-06,4,0.286,-6.413,1,0.103,132.876,4,0.731,My Love Is Like...Wo - Main Mix/Album Version,Mýa,0
0.208,0.514,233818,0.632,0.0132,2,0.115,-6.305,1,0.0501,94.569,4,0.31,Ode To Viceroy,Mac Demarco,0
0.00543,0.363,178772,0.755,0.00105,1,0.084,-6.654,0,0.12,114.407,4,0.736,Only You,Mac Demarco,0
0.000563,0.417,167091,0.73,3.31E-06,5,0.0766,-6.774,1,0.0363,81.179,4,0.44,Passing Out Pieces,Mac Demarco,0
0.602,0.637,156430,0.498,0.119,1,0.305,-9.367,1,0.0231,92.227,4,0.931,The Way You’d Love Her,Mac Demarco,0
0.00246,0.532,200733,0.778,0.000111,7,0.153,-6.69,0,0.218,169.923,4,0.242,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,0
0.242,0.592,210947,0.763,0,1,0.0715,-3.334,1,0.366,180.084,4,0.647,Go For Broke (feat. James Arthur),Machine Gun Kelly,0
0.21,0.675,239293,0.69,0,2,-4.761,0.287,1,0.132,137.817,4,0.272,Bad Things (with Camila Cabello),Machine Gun Kelly,1
0.192,0.677,239293,0.694,0,2,0.178,-4.752,1,0.128,137.847,4,0.287,Bad Things,machine gun kelly,1
0.0323,0.731,220454,0.794,2.59E-05,0,-5.126,0.112,0,0.0522,139.994,4,0.356,Glorious (feat. Skylar Grey),Macklemore,1
0.714,0.684,330530,0.291,0.000176,8,0.687,-18.327,1,0.148,85.017,4,0.34,Same Love,macklemore,1
0.0619,0.781,235613,0.526,0,6,0.0457,-6.985,0,0.293,94.992,4,0.662,Thrift Shop,macklemore,1
0.0291,0.641,258343,0.922,0,2,0.0862,-4.457,1,0.0786,146.078,4,0.847,Can't Hold Us,macklemore,1
0.313,0.593,239440,0.642,0.000582,2,0.0804,-7.284,1,0.0299,76.403,4,0.755,I Try,Macy Gray,0
0.313,0.593,239440,0.642,0.000582,2,0.0804,-7.284,1,0.0299,76.403,4,0.736,I Try,macy gray,1
0.00732,0.623,192000,0.975,0.16,3,0.0614,-2.632,0,0.109,125.94,4,0.247,Milky Way,Madison Mars,0
0.00333,0.586,238507,0.671,0.916,10,0.0521,-9.787,0,0.0445,91.412,4,0.771,Distant Land,Madlib,0
0.00132,0.734,224240,0.833,0.0824,7,0.2,-8.166,1,0.0644,119.847,4,0.862,Music,madonna,1
0.0502,0.699,280973,0.618,0.000925,7,0.0914,-7.338,1,0.0594,99.965,4,0.679,Don't Tell Me,madonna,1
0.15,0.703,193613,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,0.732,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,0
0.15,0.703,193613,0.868,0.132,7,-4.661,0.104,0,0.0291,121.03,4,0.733,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,1
0.0124,0.585,264000,0.62,0.0164,6,0.135,-9.075,1,0.0538,80.021,4,0.715,Fanfare,Magic City Hippies,0
0.189,0.622,319125,0.752,0.0124,4,0.0443,-6.964,0,0.124,126.047,4,0.576,Hush,Magic City Hippies,0
0.0423,0.774,224840,0.756,0,1,0.305,-4.995,1,0.0389,144.032,4,0.931,Rude,magic!,1
0.0496,0.753,256320,0.708,0.0123,6,0.0872,-7.217,0,0.223,115.004,4,0.445,Forever,Majid Jordan,0
0.00845,0.799,207843,0.605,0.0143,7,0.485,-10.011,1,0.286,194.055,4,0.378,"Bubble Butt [Radio Mix] [feat. Bruno Mars, 2 Chainz, Tyga & Mystic]",Major Lazer,0
0.14,0.525,291162,0.538,0.117,11,0.095,-9.366,0,0.0783,175.953,4,0.791,Get Free (feat. Amber of Dirty Projectors),Major Lazer,0
0.00346,0.723,176561,0.809,0.00123,7,0.565,-3.081,0,0.0625,98.007,4,0.271,Lean On (feat. MØ & DJ Snake),Major Lazer,0
0.0375,0.747,166138,0.877,0.000833,9,0.233,-3.782,0,0.0664,107.991,4,0.763,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,0
0.133,0.402,206920,0.794,0,11,0.133,-3.982,0,0.125,195.058,3,0.706,Powerful,Major Lazer,0
0.0736,0.608,185352,0.798,0,6,-5.092,0.156,0,0.0432,92.943,4,0.501,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1
0.055,0.602,185360,0.797,0,6,0.187,-5.084,0,0.0534,92.928,4,0.492,Cold Water,major lazer,1
0.055,0.602,185360,0.797,0,6,0.187,-5.084,0,0.0534,92.928,4,0.492,Cold Water,major lazer,1
0.00339,0.713,176561,0.79,0.000868,7,0.485,-4.602,0,0.0574,98.011,4,0.308,Lean On,major lazer,1
